,Unnamed: 0.1,survey,filename,order_in_survey,trustworthy,lively,natural,boring,empathetic,respectful,cold,engaging,following,file_order,Flesch_reading,num_word,Gender,Intensity,Pitch,Rate,bin_trustworthy,bin_lively,bin_natural,bin_boring,bin_empathetic,bin_respectful,bin_cold,bin_engaging,bin_following,norm_trustworthy,norm_lively,norm_natural,norm_boring,norm_empathetic,norm_respectful,norm_cold,norm_engaging,norm_following,Unnamed: 0,Duration,mean_pitch,mean_intensity,speaking_rate,number,text
394,409,16,3_F_intensity_medium_pitch_high_rate_fast.wav,5,4.4,3.8,3.8,2.4,3.2,3.8,3.4,4.0,4.2,3,87.72,9,F,medium,high,fast,1,1,1,0,0,1,0,1,1,1.017671029,0.4913548784454177,0.4680774166747659,2.4,0.05632116,0.5313558741392694,0.1649011818475988,0.6782620416286216,0.860203832,93,2.453287982,189.26103374114783,62.973081905046094,220.1127645808301,3,3
395,410,16,3_M_intensity_medium_pitch_medium_rate_fast.wav,6,3.6,3.2,3.4,1.8,3.8,4.2,2.2,3.4,3.8,3,87.72,9,M,medium,medium,fast,1,0,0,0,1,1,0,0,1,0.3324516907061354,-0.036397262,0.1519458907615392,1.8,0.4616760534361583,0.820441695,-0.876512686,0.1222670657522797,0.501677049,487,2.348798185941043,99.36793338,61.85704206461669,229.90480971597384,3,3
396,411,16,4_F_intensity_x-loud_pitch_high_rate_fast.wav,7,4.0,4.0,3.8,1.0,2.4,4.0,2.4,4.0,4.2,4,84.68,12,F,x-loud,high,fast,1,1,1,0,0,1,0,1,1,0.6900202023021489,0.6384999055111727,0.4695134066637009,1.0,-0.689304656,0.6384999055111727,-0.705131927,0.6485832166193621,0.8604426911385558,363,2.3226757369614512,195.9736106105589,72.44410334005177,309.9873084057405,4,4
397,412,16,4_M_intensity_x-loud_pitch_medium_rate_fast.wav,8,4.4,3.8,3.6,1.2,3.4,3.8,2.4,3.6,4.4,4,84.68,12,M,x-loud,medium,fast,1,1,1,0,0,1,0,1,1,1.0294291899860275,0.492552009,0.363566506,1.2,0.2267436493231673,0.4901577480328855,-0.716651228,0.3209323896090109,1.0306263203985595,406,2.035328798185941,99.87457291309626,71.88797229326207,353.7511976648321,4,4
398,413,16,5_F_intensity_x-soft_pitch_medium_rate_slow.wav,9,3.2,2.6,3.0,2.2,2.6,3.6,2.2,3.6,3.4,5,84.68,12,F,x-soft,medium,slow,0,0,0,0,0,1,0,1,0,-0.005760167,-0.503833482,-0.227464093,2.2,-0.533034588,0.32236838,-0.863796255,0.3206935300326081,0.1634651918586637,573,3.759410430839002,152.8291467716513,60.331276462232935,191.51939200193013,5,5
399,414,16,5_M_intensity_medium_pitch_high_rate_medium.wav,10,4.0,3.2,3.2,2.4,2.6,3.4,3.0,3.4,3.2,5,84.68,12,M,medium,high,medium,1,0,0,0,0,0,0,0,0,0.6912173327146812,0.035676819,-0.04175406,2.4,-0.462396497,0.1519458907615392,-0.152666334,0.191708027,0.034479689,216,3.132471655328798,117.43570559251704,63.93957179065933,229.85044374629004,5,5
400,415,16,6_F_intensity_medium_pitch_high_rate_fast.wav,11,3.8,3.2,3.4,2.2,2.8,3.4,3.4,2.8,3.6,6,31.55,6,F,medium,high,fast,1,0,0,0,0,0,0,0,1,0.4781607277829552,-0.048155423,0.1531430211740715,2.2,-0.365722939,0.1634651918586637,0.098989604,-0.389000401,0.3194963996200758,452,1.878594104,199.81234893473288,67.68524024343999,191.6326678415373,6,6
401,417,16,7_F_intensity_medium_pitch_high_rate_fast.wav,13,3.8,3.6,3.6,1.2,2.0,3.8,2.8,3.4,3.4,7,104.64,9,F,medium,high,fast,1,1,1,0,0,1,0,0,0,0.478399587359358,0.3235655100104783,0.3108490785008214,1.2,-1.031346764,0.4680774166747659,-0.352528788,0.1078757846772849,0.150509900772604,2,1.6434920634920636,194.13654909133265,66.57942022134756,328.5686691133861,7,7
402,418,16,7_M_intensity_medium_pitch_low_rate_medium.wav,14,4.0,3.0,3.4,2.4,2.8,4.0,3.0,3.2,3.8,7,104.64,9,M,medium,low,medium,1,0,0,0,0,1,0,0,1,0.714494794,-0.217380782,0.2190545990400424,2.4,-0.309894672,0.7029754933882085,-0.221211032,0.004800864,0.5351861249532691,517,1.8002267573696145,85.38137902623704,64.41961717,299.9622118654743,7,7
403,419,16,8_F_intensity_x-soft_pitch_low_rate_fast.wav,15,3.4,3.2,3.2,2.0,3.2,4.2,3.2,3.8,3.8,8,87.72,9,F,x-soft,low,fast,0,0,0,0,0,1,0,1,1,0.1533818807504742,0.007433984,-0.036397262,2.0,-0.024639102,0.8307638661292964,-0.127022292,0.4487207623500985,0.492552009,315,2.087573696145125,141.8942128,57.72436956600028,258.6735026395255,8,8
404,420,16,1_M_intensity_medium_pitch_high_rate_fast.wav,16,3.4,3.6,3.0,2.2,2.8,3.4,3.2,3.6,4.0,1,55.91,7,M,medium,high,fast,0,1,0,0,0,0,0,1,1,0.1517070311851363,0.3894770878764494,-0.13330968,2.2,-0.321413973,0.2190545990400424,0.033043699,0.3206935300326081,0.6912173327146812,124,1.9308390022675737,124.92381887336848,69.08975504202229,217.52201996476808,1,1
405,421,16,9_F_intensity_x-soft_pitch_high_rate_slow.wav,17,3.4,2.6,3.2,1.8,2.8,3.8,2.2,3.2,3.8,9,109.04,13,F,x-soft,high,slow,0,0,0,0,0,1,0,0,1,0.2046633179650477,-0.505030613,0.0241575180204514,1.8,-0.331975004,0.5222308338672095,-0.863796255,0.003364874,0.5325530045518018,600,3.4459410430839004,198.30674284732407,58.882662183538216,226.35326322993305,9,9
406,422,16,2_M_intensity_x-loud_pitch_high_rate_medium.wav,18,4.0,3.6,3.2,1.8,3.2,4.2,2.6,4.2,3.6,2,64.37,7,M,x-loud,high,medium,1,1,0,0,0,1,0,1,1,0.7029754933882085,0.3506112146182704,0.0241575180204514,1.8,0.037112809,0.8501205204539636,-0.494708442,0.8590067011496206,0.3738886763889223,247,2.505532879818594,126.62771630020556,70.85413517861276,215.52301482433435,2,2
407,423,16,1_F_intensity_x-loud_pitch_high_rate_medium.wav,19,4.0,3.4,3.6,1.8,3.2,4.0,2.4,4.0,3.8,1,55.91,7,F,x-loud,high,medium,1,0,1,0,0,1,0,1,1,0.6900202023021489,0.2049021775414505,0.2990909178272941,1.8,0.0500681,0.6384999055111727,-0.586264062,0.7017783629756762,0.4798355773482932,653,2.5839002267573696,190.8541516188811,72.86942029435227,162.54497586660816,1,1
408,424,16,10_M_intensity_x-soft_pitch_high_rate_fast.wav,20,4.0,3.2,3.6,1.0,2.6,3.8,2.0,3.6,4.0,10,50.5,4,M,x-soft,high,fast,1,0,1,0,0,1,0,1,1,0.6488220761957649,-0.047916564,0.3108490785008214,1.0,-0.531837458,0.4798355773482932,-1.022460583,0.2900564341872191,0.6488220761957649,156,1.0687981859410431,150.11122224244875,63.655264639698665,224.55127933126823,10,10
409,425,16,3_F_intensity_medium_pitch_high_rate_slow.wav,21,4.0,3.6,3.4,1.6,2.0,3.8,2.8,3.8,3.8,3,87.72,9,F,medium,high,slow,1,1,0,0,0,1,0,1,1,0.6885842123132138,0.2962189378494238,0.1401877300880118,1.6,-1.019827463,0.4666414266858307,-0.352767648,0.5078395527922146,0.4652054366968955,83,3.654920634920635,188.8881081236605,63.77872968444014,147.7460262312169,3,3
410,426,16,3_M_intensity_medium_pitch_medium_rate_slow.wav,22,3.8,3.6,4.0,2.2,3.2,3.8,2.4,4.0,3.6,3,87.72,9,M,medium,medium,slow,1,1,1,0,0,1,0,1,1,0.5078395527922146,0.3918093407246543,0.7223321477128758,2.2,0.0347185482814465,0.5092755427811498,-0.650978509,0.7297823384195976,0.3491752246293352,490,3.602675736961451,101.74886339117197,63.04412627994963,149.88859376376843,3,3
411,427,16,4_F_intensity_x-soft_pitch_low_rate_slow.wav,23,3.4,3.0,3.0,3.0,3.4,3.2,3.2,2.8,3.8,4,84.68,12,F,x-soft,low,slow,0,0,0,0,0,0,0,0,1,0.2032273279761126,-0.176182655,-0.175943796,3.0,0.1196339453508123,-0.006957297,-0.062546704,-0.336044114,0.532314145,370,3.602675736961451,125.95443464996649,62.01660851778353,199.8514583516913,4,4
412,428,16,4_M_intensity_x-loud_pitch_medium_rate_medium.wav,24,4.0,3.6,3.4,1.6,3.0,4.2,2.2,4.0,4.2,4,84.68,12,M,x-loud,medium,medium,1,1,0,0,0,1,0,1,1,0.7029754933882085,0.3094130885118863,0.193382876,1.6,-0.120354389,0.8501205204539636,-0.809642838,0.7132976640728008,0.8604426911385558,407,2.7145124716553286,99.81883712420834,72.73563543844273,265.2409990811127,4,4
413,429,16,5_F_intensity_x-loud_pitch_low_rate_fast.wav,25,4.4,4.0,4.0,1.2,2.2,4.0,2.4,3.8,4.0,5,84.68,12,F,x-loud,low,fast,1,1,1,0,0,1,0,1,1,1.0294291899860275,0.6500192066082973,0.6384999055111727,1.2,-0.872682436,0.6384999055111727,-0.680418475,0.4899188884564825,0.6912173327146812,567,2.374920634920635,121.6661981292456,65.62378324925142,303.16802566501804,5,5
414,430,16,5_M_intensity_medium_pitch_low_rate_medium.wav,26,3.6,3.2,3.4,1.6,3.0,4.2,2.4,3.4,3.6,5,84.68,12,M,medium,low,medium,1,0,0,0,0,1,0,0,1,0.3194963996200758,-0.059913584,0.1401877300880118,1.6,-0.218577912,0.8060504143697094,-0.694570896,0.1078757846772849,0.3091742289354835,211,2.7406349206349208,90.31839026948256,61.57201742991781,262.71284605583224,5,5
415,431,16,6_F_intensity_medium_pitch_low_rate_medium.wav,27,3.6,2.6,3.0,1.8,2.8,3.6,2.4,3.4,3.6,6,31.55,6,F,medium,low,medium,1,0,0,0,0,1,0,0,1,0.3209323896090109,-0.546228739,-0.240419384,1.8,-0.386128421,0.32236838,-0.759285344,0.10931177466622,0.3312545602936031,444,2.244308390022676,128.41294522072337,66.22195322869511,160.4057631297108,6,6
416,432,17,1_F_intensity_x-loud_pitch_high_rate_slow.wav,1,4.2,3.8,4.6,1.8,3.0,4.0,2.2,4.2,3.6,1,55.91,7,F,x-loud,high,slow,1,1,1,0,0,1,0,1,1,0.7573036905148621,0.2366190402925884,0.9971138507585112,1.8,-0.450846207,0.4104589751050244,-1.05670958,0.6445297850111389,0.170648815,651,3.184716553287982,190.69823120753668,72.49921891935449,131.8798684191789,1,1
417,433,17,1_M_intensity_medium_pitch_high_rate_slow.wav,2,3.6,4.0,4.4,1.8,3.2,3.8,1.8,4.6,3.8,1,55.91,7,M,medium,high,slow,1,1,1,0,0,1,0,1,1,0.1841179625393348,0.512547381,0.7630430408523969,1.8,-0.216775397,0.1657026660820833,-1.475305824,1.0680302249690166,0.3387074466794849,120,3.001859410430839,129.0543421375547,68.50819622972378,139.91328126180298,1,1
418,434,17,2_F_intensity_x-loud_pitch_medium_rate_medium.wav,3,3.6,4.0,4.2,1.8,3.0,4.2,2.4,4.2,4.2,2,64.37,7,F,x-loud,medium,medium,1,1,1,0,0,1,0,1,1,0.1841179625393348,0.512547381,0.5182867318294558,1.8,-0.390615332,0.6552152841279655,-0.924727177,0.7573036905148621,0.6396255888886383,732,2.453287982,152.8879998,70.08927954,220.1127645808301,2,2
419,435,17,2_M_intensity_x-loud_pitch_high_rate_fast.wav,4,3.2,3.6,4.4,1.8,3.2,4.0,2.0,4.2,3.8,2,64.37,7,M,x-loud,high,fast,0,1,1,0,0,1,0,1,1,-0.305394656,0.093951138,0.7630430408523969,1.8,-0.216775397,0.3395426008945194,-1.301465889,0.6445297850111389,0.4047196247674894,237,1.9830839002267573,125.72177044217756,71.15956963800438,272.3031536579231,2,2
420,436,17,3_F_intensity_medium_pitch_medium_rate_medium.wav,5,3.6,4.2,4.2,2.2,3.2,4.2,2.0,3.6,4.4,3,87.72,9,F,medium,medium,medium,1,1,1,0,0,1,0,1,1,0.1841179625393348,0.6912915124268576,0.6494339811336395,2.2,-0.277006272,0.6494339811336395,-1.29078039,0.099732441,0.8941902901565806,84,3.027981859410431,151.02217699236016,63.61357508782436,178.33660341186516,3,3
421,437,17,3_M_intensity_medium_pitch_medium_rate_medium.wav,6,3.6,4.0,4.4,1.8,3.0,4.2,2.2,4.2,4.2,3,87.72,9,M,medium,medium,medium,1,1,1,0,0,1,0,1,1,0.1841179625393348,0.512547381,0.7630430408523969,1.8,-0.390615332,0.5842989099174605,-1.05670958,0.6445297850111389,0.7523994943923615,491,3.001859410430839,98.40891785043196,62.82329061162782,179.88850447946095,3,3
422,438,17,4_F_intensity_x-loud_pitch_high_rate_medium.wav,7,3.0,4.0,4.2,1.8,3.2,4.2,2.0,4.0,3.8,4,84.68,12,F,x-loud,high,medium,0,1,1,0,0,1,0,1,1,-0.42669156,0.3997734759881978,0.5182867318294558,1.8,-0.206089898,0.5736134108006338,-1.301465889,0.5232328806087476,0.2919457192637663,366,2.923492063492064,196.3977216237092,72.01337369368848,246.2808122488869,4,4
423,439,17,4_M_intensity_medium_pitch_high_rate_fast.wav,8,4.0,3.6,3.8,2.4,3.0,4.0,2.2,3.6,4.0,4,84.68,12,M,medium,high,fast,1,1,1,0,0,1,0,1,1,0.512547381,0.04718941,0.2124643934978019,2.4,-0.338072301,0.3444467970170198,-1.169483486,0.1046366367733704,0.4657856540762023,401,2.165941043,124.09183786008478,68.78653166881665,332.4190204987542,4,4
424,440,17,5_F_intensity_x-loud_pitch_low_rate_slow.wav,9,4.0,3.8,4.2,2.2,3.2,4.2,2.4,3.8,4.0,5,84.68,12,F,x-loud,low,slow,1,1,1,0,0,1,0,1,1,0.5317978321642068,0.3387074466794849,0.5182867318294558,2.2,-0.216775397,0.5736134108006338,-0.882869646,0.1657026660820833,0.5076431853694203,568,3.8377777777777777,121.6659069722112,67.07812158768934,187.6085697741749,5,5
425,441,17,5_M_intensity_x-soft_pitch_high_rate_slow.wav,10,3.6,4.0,4.4,2.0,3.4,4.4,2.0,3.6,4.2,5,84.68,12,M,x-soft,high,slow,1,1,1,0,0,1,0,1,1,0.1841179625393348,0.512547381,0.7630430408523969,2.0,-0.042935462,0.7630430408523969,-1.301465889,0.057874909,0.7573036905148621,199,3.7855328798185934,117.5003764570714,60.17625446174393,190.1977932455584,5,5
426,442,17,6_F_intensity_medium_pitch_medium_rate_fast.wav,11,3.8,3.8,4.2,2.2,2.8,3.8,1.8,4.2,4.0,6,31.55,6,F,medium,medium,fast,1,1,1,0,0,1,0,1,1,0.2968499153862668,0.3338032505569844,0.5182867318294558,2.2,-0.569359463,0.3338032505569844,-1.48021002,0.6445297850111389,0.5076431853694203,457,1.852471655328798,159.20614437027496,67.63095892008856,194.3349572796044,6,6
427,444,17,7_F_intensity_medium_pitch_high_rate_medium.wav,13,3.4,3.8,4.4,1.6,2.6,4.2,2.2,3.8,4.0,7,104.64,9,F,medium,high,medium,0,1,1,0,0,1,0,1,1,-0.060638346,0.2677910724689799,0.7630430408523969,1.6,-0.701341866,0.6445297850111389,-1.169483486,0.3387074466794849,0.4764711531930289,13,2.061451247165533,193.3475498334163,66.03905026171215,261.95138048619515,7,7
428,445,17,7_M_intensity_medium_pitch_high_rate_slow.wav,14,3.6,3.8,4.6,1.8,3.4,4.4,2.0,3.6,4.6,7,104.64,9,M,medium,high,slow,1,1,1,0,0,1,0,1,1,0.1841179625393348,0.2784765715858065,0.9971138507585112,1.8,-0.145023868,0.8183697198235749,-1.301465889,0.099732441,1.063126028846516,523,2.401043083900227,124.5155539440103,65.92045986746332,224.9022533668285,7,7
429,446,17,7_F_intensity_medium_pitch_medium_rate_medium.wav,15,3.2,4.4,4.6,1.6,3.0,4.4,2.0,4.2,3.6,7,104.64,9,F,medium,medium,medium,0,1,1,0,0,1,0,1,1,-0.19262075,0.889286094,0.9971138507585112,1.6,-0.450846207,0.8183697198235749,-1.29078039,0.589203106,0.1599633157445483,9,2.035328798185941,155.61616609958818,66.18237571805969,265.3133982486241,7,7
430,447,17,6_M_intensity_x-soft_pitch_medium_rate_medium.wav,16,3.4,3.8,4.6,1.8,3.2,4.4,2.0,4.2,3.8,6,31.55,6,M,x-soft,medium,medium,0,1,1,0,0,1,0,1,1,-0.060638346,0.2075601973753014,0.9971138507585112,1.8,-0.206089898,0.7523575417355702,-1.301465889,0.7105419630991434,0.3387074466794849,281,2.165941043,98.96098249622662,65.28133529800448,166.2095102493771,6,6
431,448,17,6_F_intensity_x-loud_pitch_high_rate_fast.wav,17,3.4,3.8,4.4,2.2,3.0,4.6,2.2,4.0,4.0,6,31.55,6,F,x-loud,high,fast,0,1,1,0,0,1,0,1,1,-0.060638346,0.2677910724689799,0.7630430408523969,2.2,-0.450846207,0.9971138507585112,-1.05670958,0.5785595595799254,0.4706898501987028,431,1.878594104,199.55862084585152,71.67499350527659,191.6326678415373,6,6
432,449,17,5_M_intensity_x-soft_pitch_high_rate_medium.wav,18,3.8,4.0,4.4,1.8,3.2,4.4,2.0,4.0,3.8,5,84.68,12,M,x-soft,high,medium,1,1,1,0,0,1,0,1,1,0.3579578973517708,0.512547381,0.7630430408523969,1.8,-0.216775397,0.8183697198235749,-1.301465889,0.5232328806087476,0.2919457192637663,203,3.132471655328798,117.43175404083544,59.59540191074698,229.85044374629004,5,5
433,450,17,5_F_intensity_x-soft_pitch_medium_rate_fast.wav,19,3.4,3.8,4.2,1.8,3.0,4.2,2.0,3.6,4.2,5,84.68,12,F,x-soft,medium,fast,0,1,1,0,0,1,0,1,1,0.0521355590201169,0.380564977972703,0.6310606373331791,1.8,-0.450846207,0.6445297850111389,-1.301465889,0.099732441,0.715446159,571,2.4794104308390024,152.85810358180868,59.54486041572477,290.39161529878726,5,5
434,451,17,4_M_intensity_medium_pitch_low_rate_fast.wav,20,4.0,3.2,4.0,2.0,3.2,4.2,2.2,4.0,4.0,4,84.68,12,M,medium,low,fast,1,0,1,0,0,1,0,1,1,0.512547381,-0.216775397,0.3863043283102379,2.0,-0.206089898,0.6445297850111389,-1.067395079,0.512547381,0.5367020282867074,400,1.9830839002267573,86.23904191,67.23746734,363.0708715438974,4,4
435,452,17,4_F_intensity_x-loud_pitch_medium_rate_medium.wav,21,3.2,4.0,4.6,2.2,3.0,4.4,2.0,4.2,4.0,4,84.68,12,F,x-loud,medium,medium,0,1,1,0,0,1,0,1,1,-0.305394656,0.512547381,0.9971138507585112,2.2,-0.450846207,0.8183697198235749,-1.301465889,0.6445297850111389,0.518328684,362,2.8973696145124714,156.8175939523614,71.83535526009317,248.5012600372533,4,4
436,453,17,3_M_intensity_x-loud_pitch_high_rate_fast.wav,22,3.8,4.0,4.6,1.8,2.8,4.4,2.2,3.8,4.8,3,87.72,9,M,x-loud,high,fast,1,1,1,0,0,1,0,1,1,0.3579578973517708,0.512547381,0.9971138507585112,1.8,-0.522597735,0.7630430408523969,-1.05670958,0.3338032505569844,1.2418701597814523,486,2.4271655328798185,116.28447963252232,66.00556739408084,222.4817354584353,3,3
437,454,17,3_F_intensity_x-soft_pitch_low_rate_medium.wav,23,3.6,3.8,4.4,1.8,2.8,4.6,2.0,3.8,4.2,3,87.72,9,F,x-soft,low,medium,1,1,1,0,0,1,0,1,1,0.1841179625393348,0.3387074466794849,0.7630430408523969,1.8,-0.58282861,0.9971138507585112,-1.235453711,0.3338032505569844,0.715446159,91,2.923492063492064,121.12430392296956,57.721033197696805,184.7106091866652,3,3
438,455,17,2_M_intensity_x-loud_pitch_medium_rate_fast.wav,24,3.4,3.8,3.6,2.0,3.4,3.8,2.0,3.8,4.0,2,64.37,7,M,x-loud,medium,fast,0,1,1,0,0,1,0,1,1,-0.018780815,0.2677910724689799,-0.003233073,2.0,-0.032249963,0.2726952685914804,-1.301465889,0.2317148441700878,0.5174515776144215,241,1.852471655328798,103.13155709905966,70.36909247,291.5024359194066,2,2
439,456,17,2_F_intensity_x-loud_pitch_high_rate_fast.wav,25,3.4,3.8,4.6,1.8,3.0,4.4,2.2,4.4,3.8,2,64.37,7,F,x-loud,high,fast,0,1,1,0,0,1,0,1,1,-0.060638346,0.2677910724689799,0.9971138507585112,1.8,-0.3487578,0.7630430408523969,-1.122721758,0.8183697198235749,0.34448875,722,1.9830839002267573,190.86808727892827,70.51214594500983,272.3031536579231,2,2
440,457,17,1_M_intensity_medium_pitch_low_rate_fast.wav,26,3.8,4.2,4.2,1.8,3.0,4.6,2.4,4.2,4.0,1,55.91,7,M,medium,low,fast,1,1,1,0,0,1,0,1,1,0.4047196247674894,0.6445297850111389,0.6310606373331791,1.8,-0.450846207,0.9971138507585112,-0.893555145,0.686387316,0.4764711531930289,127,1.8002267573696145,87.20277615792875,67.39772022634295,233.30394256203556,1,1
441,458,17,1_F_intensity_x-loud_pitch_medium_rate_medium.wav,27,3.6,3.8,4.6,2.4,3.4,4.4,2.8,4.0,4.6,1,55.91,7,F,x-loud,medium,medium,1,1,1,0,0,1,0,1,1,0.1841179625393348,0.2784765715858065,0.9971138507585112,2.4,-0.1868814,0.8651314472392935,-0.773536275,0.4657856540762023,1.1098877562622345,663,2.5839002267573696,153.67387819927845,72.85030681121276,162.54497586660816,1,1
442,461,18,1_F_intensity_medium_pitch_medium_rate_medium.wav,1,4.4,4.6,4.4,1.2,2.6,4.4,2.4,4.4,4.8,1,55.91,7,F,medium,medium,medium,1,1,1,0,0,1,0,1,1,0.6554191838471181,0.7784512888714741,0.6077986742676009,1.2,-0.691941422,0.623458631,-0.810059027,0.6736405407280255,0.9367135047665262,655,2.5839002267573696,153.6640402475071,68.84104009746926,162.54497586660816,1,1
443,462,18,1_M_intensity_medium_pitch_low_rate_slow.wav,2,4.2,4.8,4.4,1.2,2.4,3.8,3.2,4.4,4.2,1,55.91,7,M,medium,low,slow,1,1,1,0,0,1,0,1,1,0.4602819157963996,0.9735885569221924,0.6127131735193652,1.2,-0.918606904,0.128805685092182,-0.191941638,0.6500723462015021,0.4789356110711585,126,3.001859410430839,87.11880829402415,67.13516610734796,139.91328126180298,1,1
444,463,18,2_F_intensity_x-loud_pitch_low_rate_medium.wav,3,4.6,4.6,4.6,1.4,2.6,4.4,2.8,4.6,4.4,2,64.37,7,F,x-loud,low,medium,1,1,1,0,0,1,0,1,1,0.8211572991992266,0.7891967462953248,0.8211572991992266,1.4,-0.681195964,0.623458631,-0.491889654,0.8025036039244678,0.6603336830988824,726,2.348798185941043,122.15021552969532,68.69401932905413,229.90480971597384,2,2
445,464,18,2_M_intensity_x-soft_pitch_low_rate_medium.wav,4,4.2,4.8,4.2,1.2,2.4,4.0,2.8,4.4,4.8,2,64.37,7,M,x-soft,low,medium,1,1,1,0,0,1,0,1,1,0.4789356110711585,0.9549348616474336,0.4789356110711585,1.2,-0.923521403,0.3052892578681415,-0.496804153,0.6736405407280255,0.9367135047665262,245,2.2704308390022674,93.08304462371449,62.34769481104264,237.840321195294,2,2
446,465,18,3_F_intensity_medium_pitch_medium_rate_fast.wav,5,4.4,4.4,4.4,1.4,3.2,4.2,2.6,4.4,4.4,3,87.72,9,F,medium,medium,fast,1,1,1,0,0,1,0,1,1,0.6554191838471181,0.623458631,0.6446737264232671,1.4,-0.268044841,0.428753701286349,-0.668373227,0.6260200311485082,0.6313668687941242,89,2.4271655328798185,151.0778181813455,62.77840271364672,222.4817354584353,3,3
447,466,18,3_M_intensity_medium_pitch_low_rate_slow.wav,6,5.0,4.4,4.6,2.8,3.0,4.4,2.8,4.4,4.8,3,87.72,9,M,medium,low,slow,1,1,1,0,0,1,0,1,1,1.1024516201186347,0.6367654885723592,0.7971049841462328,2.8,-0.396907905,0.6052372740623085,-0.491889654,0.6736405407280255,0.9367135047665262,484,3.6810430839002266,90.11429564354027,61.706055831682704,146.69754949671665,3,3
448,467,18,4_F_intensity_x-soft_pitch_high_rate_fast.wav,7,3.8,4.0,4.0,1.4,2.0,4.0,2.4,3.8,4.4,4,84.68,12,F,x-soft,high,fast,1,1,1,0,0,1,0,1,1,0.1839020941287558,0.270491485,0.302452038295199,1.4,-1.170934411,0.2994582996960551,-0.892044971,0.1731566367049051,0.583746359,355,2.3226757369614512,196.48261082325627,64.41910509217517,309.9873084057405,4,4
449,468,18,4_M_intensity_medium_pitch_high_rate_medium.wav,8,4.2,4.4,4.2,1.4,2.2,4.4,2.4,4.2,4.6,4,84.68,12,M,medium,high,medium,1,1,1,0,0,1,0,1,1,0.4681901536473077,0.6127131735193652,0.442060558915492,1.4,-1.03416311,0.5944918166384577,-0.858163657,0.4971569679520659,0.7602299319905665,398,2.688390022675737,123.48671495149428,68.32768104,267.8182830344641,4,4
450,469,18,5_F_intensity_x-loud_pitch_high_rate_slow.wav,9,3.8,3.8,4.2,1.8,2.4,4.0,2.8,4.0,4.2,5,84.68,12,F,x-loud,high,slow,1,1,1,0,0,1,0,1,1,0.089093413,0.1308829647710038,0.4205696440677905,1.8,-0.905300046,0.270491485,-0.65297254,0.2597460279674462,0.4441378385943138,562,3.759410430839002,191.18621589871745,68.56498885,191.51939200193013,5,5
451,470,18,5_M_intensity_x-soft_pitch_high_rate_fast.wav,10,4.2,5.0,4.2,1.4,2.4,4.0,2.6,4.2,4.6,5,84.68,12,M,x-soft,high,fast,1,1,1,0,0,1,0,1,1,0.5079024253759167,1.1024516201186347,0.5079024253759167,1.4,-0.83945818,0.3052892578681415,-0.644320912,0.5212092830050598,0.7842822470435604,202,2.505532879818594,116.51105762739424,59.11652428071808,287.3640197657791,5,5
452,471,18,6_F_intensity_x-loud_pitch_low_rate_medium.wav,11,4.6,4.0,4.6,1.4,2.0,4.0,2.6,4.2,4.4,6,31.55,6,F,x-loud,low,medium,1,1,1,0,0,1,0,1,1,0.7784512888714741,0.302452038295199,0.7784512888714741,1.4,-1.199901225,0.2812369428151478,-0.668373227,0.4495364583725488,0.6313668687941242,439,2.244308390022676,128.2215950020085,70.27999165245959,160.4057631297108,6,6
453,473,18,7_F_intensity_medium_pitch_medium_rate_slow.wav,13,4.4,5.0,4.0,1.6,2.2,4.4,2.6,4.2,4.6,7,104.64,9,F,medium,medium,slow,1,1,1,0,0,1,0,1,1,0.6736405407280255,1.1024516201186347,0.3314188525999572,1.6,-1.052816805,0.623458631,-0.644320912,0.5079024253759167,0.7709753894144173,12,2.505532879818594,154.99391499310946,65.71937524358583,215.52301482433435,7,7
454,474,18,6_M_intensity_x-soft_pitch_high_rate_fast.wav,14,3.8,4.0,4.2,1.8,2.6,3.6,2.4,4.0,3.8,6,31.55,6,M,x-soft,high,fast,1,1,1,0,0,1,0,1,1,0.1549352798239976,0.2415246710865387,0.4495364583725488,1.8,-0.742123331,-0.042763388,-0.8448568,0.2971052006495832,0.1549352798239976,282,1.7479818594104308,121.96957863883692,65.33608072996574,205.9517941,6,6
455,475,18,8_F_intensity_x-soft_pitch_high_rate_fast.wav,15,4.4,4.2,4.0,1.4,2.4,4.2,2.8,4.0,4.4,8,87.72,9,F,x-soft,high,fast,1,1,1,0,0,1,0,1,1,0.6313668687941242,0.4495364583725488,0.2783997232422052,1.4,-0.905300046,0.4469750581672564,-0.534163326,0.2837983430204401,0.6206214113702734,317,2.165941043,204.19259169744464,59.1650745,249.31426537406568,8,8
456,476,18,6_M_intensity_x-loud_pitch_low_rate_slow.wav,16,4.6,4.4,4.2,1.2,2.2,4.2,2.6,3.8,4.2,6,31.55,6,M,x-loud,low,slow,1,1,1,0,0,1,0,1,1,0.8211572991992266,0.6127131735193652,0.4656287534420153,1.2,-1.057731304,0.4469750581672564,-0.686594584,0.1922944525061346,0.4553674165446352,286,2.688390022675737,87.2844585,70.99214297610293,133.90914151723206,6,6
