,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,survey,fname,order_in_survey,trustworthy,lively,natural,empathetic,respectful,cold,engaging,text,Flesch_reading,num_word,gender,pitch,intensity,rate,mean_pitch,mean_intensity,Duration,speaking_rate,base_name,normalized_filename
169,169,169,169,169,169,169,35,1_M_intensity_x-loud_pitch_low_rate_fast.wav,2,0.95456666,0.54145547,-0.017130949,0.299902482,0.706851135,-0.614296326,-0.041608668,1,100.75,9,M,low,x-loud,fast,87.78837820087523,14.526508689858062,1.904716553287982,283.50675016071807,1_M_intensity_x-loud_pitch_low_rate_fast,1_M_intensity_x-loud_pitch_low_rate_fast.wav
170,170,170,170,170,170,170,35,2_F_intensity_x-soft_pitch_low_rate_slow.wav,3,0.449749925,0.196920397,-0.669313767,-0.029641091,0.223188438,-0.370953015,-0.415236482,2,92.29,9,F,low,x-soft,slow,130.94580684235797,33.00005439,3.315328798185941,162.8797723759627,2_F_intensity_x-soft_pitch_low_rate_slow,2_F_intensity_x-soft_pitch_low_rate_slow.wav
171,171,171,171,171,171,171,35,2_M_intensity_x-loud_pitch_high_rate_slow.wav,4,0.251937838,0.209430539,0.251937838,0.27363444,0.560128148,-1.026159758,0.033315054,2,92.29,9,M,high,x-loud,slow,128.33716641177693,36.273167270380505,2.975736961451247,181.46765221367065,2_M_intensity_x-loud_pitch_high_rate_slow,2_M_intensity_x-loud_pitch_high_rate_slow.wav
172,172,172,172,172,172,172,35,3_F_intensity_x-loud_pitch_low_rate_slow.wav,5,0.223188438,-0.029641091,-0.202432894,-0.029641091,0.651291128,-0.813356169,0.155660854,3,100.24,5,F,low,x-loud,slow,129.75861067608213,70.83248436710949,1.5412244897959184,194.6504237288136,3_F_intensity_x-loud_pitch_low_rate_slow,3_F_intensity_x-loud_pitch_low_rate_slow.wav
173,173,173,173,173,173,173,35,3_M_intensity_x-soft_pitch_low_rate_medium.wav,6,0.037886493,-0.173683493,-0.244940193,-0.40272634,-0.017130949,-0.48256484,-0.277356615,3,100.24,5,M,low,x-soft,medium,205.07358299119107,63.13356921920638,0.9643083900226758,311.1037953252128,3_M_intensity_x-soft_pitch_low_rate_medium,3_M_intensity_x-soft_pitch_low_rate_medium.wav
174,174,174,174,174,174,174,35,4_F_intensity_x-loud_pitch_medium_rate_slow.wav,7,0.706851135,0.664343836,0.341162024,0.211220861,0.706851135,-1.013649616,-0.015340627,4,115.13,7,F,medium,x-loud,slow,156.4463148,72.76029351849517,1.852471655328798,226.72411682620512,4_F_intensity_x-loud_pitch_medium_rate_slow,4_F_intensity_x-loud_pitch_medium_rate_slow.wav
175,175,175,175,175,175,175,35,4_M_intensity_x-soft_pitch_high_rate_fast.wav,8,0.465989184,-0.40024498,-0.895875255,-0.428994381,0.795532756,-0.373976939,0.047072953,4,115.13,7,M,high,x-soft,fast,122.62184718922144,63.71422899924009,1.1471655328798185,366.1197865,4_M_intensity_x-soft_pitch_high_rate_fast,4_M_intensity_x-soft_pitch_high_rate_fast.wav
176,176,176,176,176,176,176,35,5_F_intensity_x-soft_pitch_medium_rate_medium.wav,9,0.940808761,0.740515314,0.114600537,0.088332496,0.89215308,-0.46265856,0.563152073,5,100.24,5,F,medium,x-soft,medium,160.31075650341043,63.94502051957871,1.1471655328798185,261.5141332279107,5_F_intensity_x-soft_pitch_medium_rate_medium,5_F_intensity_x-soft_pitch_medium_rate_medium.wav
177,177,177,177,177,177,177,35,5_M_intensity_x-soft_pitch_low_rate_medium.wav,10,0.706851135,0.536540692,0.226212362,0.266238302,0.651833694,-0.690467804,0.177556682,5,100.24,5,M,low,x-soft,medium,83.38388557858819,63.22411756534035,1.1471655328798185,261.5141332279107,5_M_intensity_x-soft_pitch_low_rate_medium,5_M_intensity_x-soft_pitch_low_rate_medium.wav
178,178,178,178,178,178,178,35,6_F_intensity_x-loud_pitch_medium_rate_slow.wav,11,0.740515314,0.747911452,0.025376351,0.121996675,1.139868604,-0.433909159,0.079489375,6,106.67,14,F,medium,x-loud,slow,167.46088901333667,46.34820976301154,4.125124716553288,203.630207,6_F_intensity_x-loud_pitch_medium_rate_slow,6_F_intensity_x-loud_pitch_medium_rate_slow.wav
179,179,179,179,179,179,179,35,6_M_intensity_x-loud_pitch_high_rate_medium.wav,12,1.132472466,0.266238302,0.102090395,0.425272206,0.706851135,-0.614296326,0.563152073,6,106.67,14,M,high,x-loud,medium,128.39449238032006,39.18865248,3.001859410430839,279.826562523606,6_M_intensity_x-loud_pitch_high_rate_medium,6_M_intensity_x-loud_pitch_high_rate_medium.wav
180,180,180,180,180,180,180,35,7_F_intensity_x-soft_pitch_high_rate_slow.wav,13,0.933412623,1.346523812,0.429843645,0.576909972,0.920902481,-0.433909159,0.678101735,7,82.81,11,F,high,x-soft,slow,200.14089625750185,36.84092429132448,3.811655328798186,173.15311670850832,7_F_intensity_x-soft_pitch_high_rate_slow,7_F_intensity_x-soft_pitch_high_rate_slow.wav
181,181,181,181,181,181,181,35,7_M_intensity_x-loud_pitch_medium_rate_fast.wav,14,-0.017130949,-0.40272634,-0.017130949,-0.643045726,0.223188438,-0.298510652,-0.669313767,7,82.81,11,M,medium,x-loud,fast,112.2321857306965,23.61130937521055,2.218185941043084,297.54043057798856,7_M_intensity_x-loud_pitch_medium_rate_fast,7_M_intensity_x-loud_pitch_medium_rate_fast.wav
182,182,182,182,182,182,182,35,8_F_intensity_x-loud_pitch_high_rate_slow.wav,15,0.693093236,0.988230839,-0.037037229,0.858488901,0.665591593,-0.874521992,0.18495282,8,96.18,9,F,high,x-loud,slow,210.80531255169893,70.71551502264113,2.453287982,195.6557907385156,8_F_intensity_x-loud_pitch_high_rate_slow,8_F_intensity_x-loud_pitch_high_rate_slow.wav
183,183,183,183,183,183,183,35,8_M_intensity_x-soft_pitch_low_rate_medium.wav,16,0.341162024,0.085851136,-0.655555868,-0.491407961,0.526463969,-0.647960505,-0.592599723,8,96.18,9,M,low,x-soft,medium,95.77628453322548,62.041456386415504,1.721859410430839,278.7684041404377,8_M_intensity_x-soft_pitch_low_rate_medium,8_M_intensity_x-soft_pitch_low_rate_medium.wav
184,184,184,184,184,184,184,35,9_F_intensity_x-soft_pitch_high_rate_slow.wav,17,0.918421121,0.114600537,-0.113208708,0.059583095,0.341162024,-0.282271394,0.49279979,9,83.32,5,F,high,x-soft,slow,203.87080808558613,65.28411163429662,1.6957369614512472,176.9142306972266,9_F_intensity_x-soft_pitch_high_rate_slow,9_F_intensity_x-soft_pitch_high_rate_slow.wav
185,185,185,185,185,185,185,35,9_M_intensity_x-loud_pitch_high_rate_medium.wav,18,0.795532756,0.728005172,0.314893983,0.27363444,0.769264715,-0.345227539,0.651833694,9,83.32,5,M,high,x-loud,medium,137.92573355381947,71.15481174,1.3300226757369615,225.56006410474987,9_M_intensity_x-loud_pitch_high_rate_medium,9_M_intensity_x-loud_pitch_high_rate_medium.wav
186,186,186,186,186,186,186,35,10_F_intensity_x-loud_pitch_medium_rate_slow.wav,19,0.465989184,0.450997682,0.037886493,0.177014116,0.714247273,-0.370953015,-0.344884199,10,90.77,6,F,medium,x-loud,slow,160.0307937790199,71.72335786741316,1.721859410430839,209.07630310532832,10_F_intensity_x-loud_pitch_medium_rate_slow,10_F_intensity_x-loud_pitch_medium_rate_slow.wav
187,187,187,187,187,187,187,35,10_M_intensity_x-soft_pitch_medium_rate_slow.wav,20,0.680583094,0.294987703,0.440263708,0.513953827,0.680583094,-0.640564367,0.16504654,10,90.77,6,M,medium,x-soft,slow,117.02168725345874,63.65133600580303,1.6957369614512472,212.29707683667192,10_M_intensity_x-soft_pitch_medium_rate_slow,10_M_intensity_x-soft_pitch_medium_rate_slow.wav
188,188,188,188,188,188,188,35,5_F_intensity_x-loud_pitch_low_rate_fast.wav,21,0.278205879,-0.13490531,0.26444798,-0.428994381,0.004222314,-0.180537066,-0.366038236,5,100.24,5,F,low,x-loud,fast,130.37796310462258,70.86953270297857,0.8598185941043084,348.91080753204284,5_F_intensity_x-loud_pitch_low_rate_fast,5_F_intensity_x-loud_pitch_low_rate_fast.wav
189,189,189,189,189,189,189,35,5_M_intensity_x-loud_pitch_low_rate_medium.wav,22,0.55521337,-0.311020794,0.127110679,0.27363444,0.526463969,-0.096969449,0.163798783,5,100.24,5,M,low,x-loud,medium,82.86974984635279,69.08262340433019,1.1471655328798185,261.5141332279107,5_M_intensity_x-loud_pitch_low_rate_medium,5_M_intensity_x-loud_pitch_low_rate_medium.wav
190,190,190,190,190,190,190,35,6_F_intensity_x-loud_pitch_low_rate_fast.wav,23,0.437239783,0.236946337,-0.415236482,-0.256202578,-0.188674995,0.095927859,-0.188674995,6,106.67,14,F,low,x-loud,fast,134.19829001816746,31.557464547092707,2.7406349206349208,306.4983204,6_F_intensity_x-loud_pitch_low_rate_fast,6_F_intensity_x-loud_pitch_low_rate_fast.wav
191,191,191,191,191,191,191,35,6_M_intensity_x-loud_pitch_low_rate_fast.wav,24,0.26444798,-0.387734838,-0.455262422,0.037886493,-0.243692436,-0.373976939,-0.084459307,6,106.67,14,M,low,x-loud,fast,87.61542116846199,23.697912276419565,2.2965532879818595,365.7655166966172,6_M_intensity_x-loud_pitch_low_rate_fast,6_M_intensity_x-loud_pitch_low_rate_fast.wav
192,192,192,192,192,192,192,36,1_F_intensity_x-soft_pitch_low_rate_medium.wav,1,0.299123851,-0.289148298,-0.735544259,0.500728332,0.452970203,-0.693956726,-0.061828761,1,100.75,9,F,low,x-soft,medium,132.13869549987868,18.783175177956725,2.348798185941043,229.90480971597384,1_F_intensity_x-soft_pitch_low_rate_medium,1_F_intensity_x-soft_pitch_low_rate_medium.wav
193,193,193,193,193,193,193,36,1_M_intensity_x-loud_pitch_high_rate_slow.wav,2,0.240331185,0.43640291,0.459407608,-0.218210204,-0.02213848,0.403612607,0.240331185,1,100.75,9,M,high,x-loud,slow,131.24942805161868,35.05490148280373,2.8973696145124714,186.37594502794,1_M_intensity_x-loud_pitch_high_rate_slow,1_M_intensity_x-loud_pitch_high_rate_slow.wav
194,194,194,194,194,194,194,36,2_F_intensity_x-loud_pitch_high_rate_fast.wav,3,-0.019603388,0.444470758,-0.381666893,-0.419352112,-0.218210204,0.464940365,-0.41681702,2,92.29,9,F,high,x-loud,fast,205.3184881147777,26.98341559528917,2.2965532879818595,235.134975019254,2_F_intensity_x-loud_pitch_high_rate_fast,2_F_intensity_x-loud_pitch_high_rate_fast.wav
195,195,195,195,195,195,195,36,2_M_intensity_x-loud_pitch_high_rate_medium.wav,4,0.497730667,0.134242964,-0.440459558,0.240331185,0.242866277,0.252301348,0.391642445,2,92.29,9,M,high,x-loud,medium,130.49334385607605,33.49295467710027,2.4794104308390024,217.7937114740905,2_M_intensity_x-loud_pitch_high_rate_medium,2_M_intensity_x-loud_pitch_high_rate_medium.wav
196,196,196,196,196,196,196,36,3_F_intensity_x-loud_pitch_medium_rate_medium.wav,5,0.240331185,0.744095613,0.166857999,0.396712628,0.394177537,0.048161775,0.33284978,3,100.24,5,F,medium,x-loud,medium,162.92254938536394,72.31677262057889,1.253877551020408,239.2578125,3_F_intensity_x-loud_pitch_medium_rate_medium,3_F_intensity_x-loud_pitch_medium_rate_medium.wav
197,197,197,197,197,197,197,36,3_M_intensity_x-loud_pitch_low_rate_fast.wav,6,0.100517035,0.911974165,0.100517035,-0.414281928,-0.41681702,0.086309567,-0.41681702,3,100.24,5,M,low,x-loud,fast,222.3056486682225,69.54534116,0.8336961451247166,359.8433335146603,3_M_intensity_x-loud_pitch_low_rate_fast,3_M_intensity_x-loud_pitch_low_rate_fast.wav
198,198,198,198,198,198,198,36,4_F_intensity_x-loud_pitch_high_rate_slow.wav,7,-0.641601466,-0.349051857,-0.268678692,0.07733707,-0.227820541,0.05115944,-1.126320485,4,115.13,7,F,high,x-loud,slow,198.28946911412788,72.81300361216563,1.878594104,223.57144581512688,4_F_intensity_x-loud_pitch_high_rate_slow,4_F_intensity_x-loud_pitch_high_rate_slow.wav
199,199,199,199,199,199,199,36,4_M_intensity_x-loud_pitch_high_rate_fast.wav,8,0.497730667,1.630450128,0.331738887,0.015546739,0.039189278,0.252301348,-0.440459558,4,115.13,7,M,high,x-loud,fast,122.74575049357163,71.43717495407998,1.1471655328798185,366.1197865,4_M_intensity_x-loud_pitch_high_rate_fast,4_M_intensity_x-loud_pitch_high_rate_fast.wav
200,200,200,200,200,200,200,36,5_F_intensity_x-soft_pitch_high_rate_medium.wav,9,0.237796094,0.838038406,0.237796094,0.237796094,0.497730667,0.146213126,-0.02213848,5,100.24,5,F,high,x-soft,medium,202.38857863965137,63.71513826570328,1.1732879818594104,255.69170113254225,5_F_intensity_x-soft_pitch_high_rate_medium,5_F_intensity_x-soft_pitch_high_rate_medium.wav
201,201,201,201,201,201,201,36,5_M_intensity_x-loud_pitch_medium_rate_slow.wav,10,0.497730667,0.063304869,-0.300182835,0.452970203,-0.064363852,0.355854478,0.122097535,5,100.24,5,M,medium,x-loud,slow,96.11828172330918,71.6622053,1.539002267573696,194.9314866656844,5_M_intensity_x-loud_pitch_medium_rate_slow,5_M_intensity_x-loud_pitch_medium_rate_slow.wav
202,202,202,202,202,202,202,36,6_F_intensity_x-soft_pitch_medium_rate_medium.wav,11,-0.218210204,0.80542337,0.911511592,0.030689833,0.548023888,0.202008127,-0.064363852,6,106.67,14,F,medium,x-soft,medium,167.88528874340153,35.359568746780724,3.4459410430839004,243.76505270915865,6_F_intensity_x-soft_pitch_medium_rate_medium,6_F_intensity_x-soft_pitch_medium_rate_medium.wav
203,203,203,203,203,203,203,36,6_M_intensity_x-soft_pitch_low_rate_slow.wav,12,0.195570721,-0.700394132,-0.39523652,0.092017591,0.503263424,-0.102686911,-0.003036095,6,106.67,14,M,low,x-soft,slow,101.7089017,35.83040757229382,3.654920634920635,229.82715191522627,6_M_intensity_x-soft_pitch_low_rate_slow,6_M_intensity_x-soft_pitch_low_rate_slow.wav
204,204,204,204,204,204,204,36,7_F_intensity_x-loud_pitch_low_rate_fast.wav,13,0.272946221,0.179003428,0.048161775,-0.644136557,-0.41681702,0.266333549,-0.065474745,7,82.81,11,F,low,x-loud,fast,128.57510768735182,31.70894139110741,2.505532879818594,263.4170181186309,7_F_intensity_x-loud_pitch_low_rate_fast,7_F_intensity_x-loud_pitch_low_rate_fast.wav
205,205,205,205,205,205,205,36,7_M_intensity_x-loud_pitch_low_rate_slow.wav,14,0.237796094,-0.183060077,-0.455140079,-0.899000948,0.041724369,0.205005791,-0.183060077,7,82.81,11,M,low,x-loud,slow,103.29907347848078,39.18489204845618,3.472063492063492,190.08868976867515,7_M_intensity_x-loud_pitch_low_rate_slow,7_M_intensity_x-loud_pitch_low_rate_slow.wav
206,206,206,206,206,206,206,36,8_F_intensity_x-soft_pitch_high_rate_slow.wav,15,-0.156882447,-0.230355633,-0.331373671,0.562056089,-0.41681702,-0.863388247,-0.615423836,8,96.18,9,F,high,x-soft,slow,210.8136951469187,62.66187425012696,2.453287982,195.6557907385156,8_F_intensity_x-soft_pitch_high_rate_slow,8_F_intensity_x-soft_pitch_high_rate_slow.wav
207,207,207,207,207,207,207,36,8_M_intensity_x-soft_pitch_medium_rate_slow.wav,16,0.367999907,0.140680369,0.108065334,0.43640291,0.850183835,-0.116719112,0.367999907,8,96.18,9,M,medium,x-soft,slow,109.27735729577304,62.15137278740211,2.2965532879818595,209.0088666837813,8_M_intensity_x-soft_pitch_medium_rate_slow,8_M_intensity_x-soft_pitch_medium_rate_slow.wav
208,208,208,208,208,208,208,36,9_F_intensity_x-soft_pitch_high_rate_medium.wav,17,-0.355489263,-0.275116097,-0.005571187,-0.52037015,-0.461577484,-0.112297249,0.055756571,9,83.32,5,F,high,x-soft,medium,204.5317701094212,65.46215210807942,1.3822675736961452,217.03467961547287,9_F_intensity_x-soft_pitch_high_rate_medium,9_F_intensity_x-soft_pitch_high_rate_medium.wav
209,209,209,209,209,209,209,36,9_M_intensity_x-loud_pitch_high_rate_slow.wav,18,-0.031748817,-0.452604987,-0.925178578,0.05115944,0.562056089,-0.407844523,-0.437461893,9,83.32,5,M,high,x-loud,slow,130.31650683384498,71.10622967980703,1.6173696145124716,185.48635841067767,9_M_intensity_x-loud_pitch_high_rate_slow,9_M_intensity_x-loud_pitch_high_rate_slow.wav
210,210,210,210,210,210,210,36,10_F_intensity_x-loud_pitch_high_rate_fast.wav,19,0.497730667,0.474550702,0.015546739,-0.215675112,0.039189278,0.252301348,-0.183060077,10,90.77,6,F,high,x-loud,fast,199.74075674693344,72.51635205953666,1.1210430839002268,321.1294955297544,10_F_intensity_x-loud_pitch_high_rate_fast,10_F_intensity_x-loud_pitch_high_rate_fast.wav
211,211,211,211,211,211,211,36,10_M_intensity_x-soft_pitch_medium_rate_medium.wav,20,0.195570721,0.48812033,1.065357943,0.254363387,0.970304258,0.355854478,0.089482499,10,90.77,6,M,medium,x-soft,medium,155.21356389715024,64.16526811900391,1.3822675736961452,260.44161553856753,10_M_intensity_x-soft_pitch_medium_rate_medium,10_M_intensity_x-soft_pitch_medium_rate_medium.wav
212,212,212,212,212,212,212,36,3_F_intensity_x-loud_pitch_medium_rate_fast.wav,21,0.041724369,1.233236496,-0.089117284,0.100517035,0.103052127,-0.248465415,-0.41681702,3,100.24,5,F,medium,x-loud,fast,163.2597314860178,71.88335609316019,1.0187755102040816,294.47115384615387,3_F_intensity_x-loud_pitch_medium_rate_fast,3_F_intensity_x-loud_pitch_medium_rate_fast.wav
213,213,213,213,213,213,213,36,3_M_intensity_x-soft_pitch_high_rate_fast.wav,22,0.015546739,0.659644867,-0.209237707,0.015546739,-0.27700287,0.406147699,-0.244387834,3,100.24,5,M,high,x-soft,fast,138.7923494581107,64.39998159239445,0.8598185941043084,348.91080753204284,3_M_intensity_x-soft_pitch_high_rate_fast,3_M_intensity_x-soft_pitch_high_rate_fast.wav
214,214,214,214,214,214,214,36,4_F_intensity_x-loud_pitch_low_rate_slow.wav,23,-0.156882447,-0.384201984,-0.349051857,-0.414281928,-0.641601466,0.006398975,-0.381666893,4,115.13,7,F,low,x-loud,slow,127.33329318836589,71.47433586859556,1.878594104,223.57144581512688,4_F_intensity_x-loud_pitch_low_rate_slow,4_F_intensity_x-loud_pitch_low_rate_slow.wav
215,215,215,215,215,215,215,36,4_M_intensity_x-loud_pitch_low_rate_medium.wav,24,0.80542337,-0.487755114,0.355854478,-0.064363852,-0.061828761,-0.206240042,0.580638924,4,115.13,7,M,low,x-loud,medium,91.29494576426728,69.09681902614078,1.3561451247165532,309.70136775574355,4_M_intensity_x-loud_pitch_low_rate_medium,4_M_intensity_x-loud_pitch_low_rate_medium.wav
216,216,216,216,216,216,216,37,1_F_intensity_x-loud_pitch_high_rate_medium.wav,1,0.63470633,1.125143348,0.187778152,0.187778152,0.92111592,0.094897377,0.694083711,1,100.75,9,F,high,x-loud,medium,203.9845300681964,33.69526989954741,2.4794104308390024,217.7937114740905,1_F_intensity_x-loud_pitch_high_rate_medium,1_F_intensity_x-loud_pitch_high_rate_medium.wav
217,217,217,217,217,217,217,37,1_M_intensity_x-soft_pitch_high_rate_slow.wav,2,0.128400772,1.36267417,0.694083711,0.159644686,1.125143348,0.187778152,0.624207718,1,100.75,9,M,high,x-soft,slow,131.18841184518914,28.20554459273629,2.8973696145124714,186.37594502794,1_M_intensity_x-soft_pitch_high_rate_slow,1_M_intensity_x-soft_pitch_high_rate_slow.wav
218,218,218,218,218,218,218,37,2_F_intensity_x-soft_pitch_medium_rate_medium.wav,3,0.094897377,0.467051501,0.229520679,-0.075626656,0.229520679,0.159644686,-0.005750663,2,92.29,9,F,medium,x-soft,medium,164.1995111525806,27.569174480046406,2.7406349206349208,197.0346345418742,2_F_intensity_x-soft_pitch_medium_rate_medium,2_F_intensity_x-soft_pitch_medium_rate_medium.wav
219,219,219,219,219,219,219,37,2_M_intensity_x-soft_pitch_medium_rate_fast.wav,4,-0.271414952,0.219022066,-0.744217116,-0.243281486,-0.18903279,-0.271414952,-0.77772051,2,92.29,9,M,medium,x-soft,fast,104.7612977064555,16.058491345228454,1.9308390022675737,279.6711685261304,2_M_intensity_x-soft_pitch_medium_rate_fast,2_M_intensity_x-soft_pitch_medium_rate_fast.wav
220,220,220,220,220,220,220,37,3_F_intensity_x-soft_pitch_low_rate_medium.wav,5,-0.109130051,-0.395539641,0.363672114,-0.633070463,0.601202936,0.433548107,0.629336402,3,100.24,5,F,low,x-soft,medium,129.5783941,62.76464061641096,1.2277551020408164,244.3484042553192,3_F_intensity_x-soft_pitch_low_rate_medium,3_F_intensity_x-soft_pitch_low_rate_medium.wav
221,221,221,221,221,221,221,37,3_M_intensity_x-soft_pitch_low_rate_fast.wav,6,-0.77772051,-0.584191695,-0.397799121,-0.313157479,-0.27678488,0.159644686,-0.212037571,3,100.24,5,M,low,x-soft,fast,206.3669112854872,63.45686058503737,0.8336961451247166,359.8433335146603,3_M_intensity_x-soft_pitch_low_rate_fast,3_M_intensity_x-soft_pitch_low_rate_fast.wav
222,222,222,222,222,222,222,37,4_F_intensity_x-loud_pitch_high_rate_fast.wav,7,-0.527683519,-0.519444387,0.446054276,-0.24841017,0.446054276,-0.016249276,-0.054881355,4,115.13,7,F,high,x-loud,fast,198.56088232134465,73.59323700123807,1.1994104308390023,350.1720421976027,4_F_intensity_x-loud_pitch_high_rate_fast,4_F_intensity_x-loud_pitch_high_rate_fast.wav
223,223,223,223,223,223,223,37,4_M_intensity_x-soft_pitch_high_rate_medium.wav,8,0.094897377,-0.304918346,0.660580316,-0.573693082,0.660580316,0.467051501,-0.109130051,4,115.13,7,M,high,x-soft,medium,122.77121369248256,63.26911333952427,1.4606349206349207,287.5461856118235,4_M_intensity_x-soft_pitch_high_rate_medium,4_M_intensity_x-soft_pitch_high_rate_medium.wav
224,224,224,224,224,224,224,37,5_F_intensity_x-loud_pitch_medium_rate_slow.wav,9,-0.33616226,0.671078929,0.433548107,0.25252546,-0.008010143,0.094897377,-0.008010143,5,100.24,5,F,medium,x-loud,slow,161.43356992824178,71.74234009634125,1.4083900226757369,213.0091772661408,5_F_intensity_x-loud_pitch_medium_rate_slow,5_F_intensity_x-loud_pitch_medium_rate_slow.wav
225,225,225,225,225,225,225,37,5_M_intensity_x-loud_pitch_high_rate_slow.wav,10,-0.573693082,-0.56545395,-0.008010143,-0.109130051,0.196017285,-0.044382742,-0.27678488,5,100.24,5,M,high,x-loud,slow,118.77198585054865,71.32495662778169,1.565124716553288,191.67801570513748,5_M_intensity_x-loud_pitch_high_rate_slow,5_M_intensity_x-loud_pitch_high_rate_slow.wav
226,226,226,226,226,226,226,37,6_F_intensity_x-soft_pitch_high_rate_slow.wav,11,-0.744217116,0.082001427,-0.178534177,-0.016249276,0.058996645,-0.24841017,-0.253780098,6,106.67,14,F,high,x-soft,slow,208.7252977278704,38.06420328458948,4.125124716553288,203.630207,6_F_intensity_x-soft_pitch_high_rate_slow,6_F_intensity_x-soft_pitch_high_rate_slow.wav
227,227,227,227,227,227,227,37,6_M_intensity_x-loud_pitch_low_rate_slow.wav,12,0.321929587,0.694083711,0.229520679,0.229520679,0.898111139,-0.33616226,0.694083711,6,106.67,14,M,low,x-loud,slow,101.65136732462972,42.87435188593893,3.654920634920635,229.82715191522627,6_M_intensity_x-loud_pitch_low_rate_slow,6_M_intensity_x-loud_pitch_low_rate_slow.wav
228,228,228,228,228,228,228,37,7_F_intensity_x-soft_pitch_high_rate_fast.wav,13,-0.016249276,0.03799942,0.19314808,-0.016249276,0.03799942,-0.281913565,-0.039254058,7,82.81,11,F,high,x-soft,fast,200.0332963251696,24.91221112175377,2.6100226757369613,252.87136626644195,7_F_intensity_x-soft_pitch_high_rate_fast,7_F_intensity_x-soft_pitch_high_rate_fast.wav
229,229,229,229,229,229,229,37,7_M_intensity_x-soft_pitch_low_rate_fast.wav,14,-0.27678488,-0.201538959,-0.712973202,0.456552888,-0.77772051,0.048498032,-0.212037571,7,82.81,11,M,low,x-soft,fast,92.91448903338986,17.451530274073452,2.244308390022676,294.0772324044698,7_M_intensity_x-soft_pitch_low_rate_fast,7_M_intensity_x-soft_pitch_low_rate_fast.wav
230,230,230,230,230,230,230,37,8_F_intensity_x-soft_pitch_low_rate_fast.wav,15,-0.086125269,0.219022066,0.47955767,0.219022066,0.513061064,-0.313157479,0.058996645,8,96.18,9,F,low,x-soft,fast,136.51763557185055,62.161034151949806,1.539002267573696,311.89037866509506,8_F_intensity_x-soft_pitch_low_rate_fast,8_F_intensity_x-soft_pitch_low_rate_fast.wav
231,231,231,231,231,231,231,37,8_M_intensity_x-soft_pitch_low_rate_slow.wav,16,0.094897377,0.177279539,0.456552888,-0.039254058,0.423049494,-0.573693082,0.683585098,8,96.18,9,M,low,x-soft,slow,95.62663420394796,61.09869258285347,2.374920634920635,202.1120171,8_M_intensity_x-soft_pitch_low_rate_slow,8_M_intensity_x-soft_pitch_low_rate_slow.wav
232,232,232,232,232,232,232,37,9_F_intensity_x-loud_pitch_high_rate_medium.wav,17,1.125143348,0.910617307,0.652341184,-0.109130051,1.125143348,0.187778152,0.170143298,9,83.32,5,F,high,x-loud,medium,204.5773584913988,73.49429122598819,1.3822675736961452,217.03467961547287,9_F_intensity_x-loud_pitch_high_rate_medium,9_F_intensity_x-loud_pitch_high_rate_medium.wav
233,233,233,233,233,233,233,37,9_M_intensity_x-soft_pitch_high_rate_slow.wav,18,-0.220276704,-0.212037571,0.219022066,-0.281913565,0.275530242,-0.016249276,-0.18903279,9,83.32,5,M,high,x-soft,slow,130.20624296728366,63.14100977592233,1.6173696145124716,185.48635841067767,9_M_intensity_x-soft_pitch_high_rate_slow,9_M_intensity_x-soft_pitch_high_rate_slow.wav
234,234,234,234,234,234,234,37,10_F_intensity_x-soft_pitch_high_rate_slow.wav,19,-0.981747938,-0.201538959,-0.212037571,-0.313157479,-0.416064999,-0.281913565,-0.243281486,10,90.77,6,F,high,x-soft,slow,197.98200949978903,63.907054859412966,1.721859410430839,209.07630310532832,10_F_intensity_x-soft_pitch_high_rate_slow,10_F_intensity_x-soft_pitch_high_rate_slow.wav
235,235,235,235,235,235,235,37,10_M_intensity_x-loud_pitch_low_rate_medium.wav,20,-0.313157479,0.03799942,0.456552888,-0.819463037,0.006755506,0.490056283,-0.540189688,10,90.77,6,M,low,x-loud,medium,207.50547903326853,69.36451578,1.3039002267573696,276.09474453062506,10_M_intensity_x-loud_pitch_low_rate_medium,10_M_intensity_x-loud_pitch_low_rate_medium.wav
236,236,236,236,236,236,236,37,1_F_intensity_x-soft_pitch_high_rate_slow.wav,21,-0.04975267,0.887612526,0.423049494,-0.04975267,0.386676895,0.219022066,0.16477337,1,100.75,9,F,high,x-soft,slow,204.1452602,32.871197319365464,2.949614512471656,183.074770522302,1_F_intensity_x-soft_pitch_high_rate_slow,1_F_intensity_x-soft_pitch_high_rate_slow.wav
237,237,237,237,237,237,237,37,1_M_intensity_x-loud_pitch_medium_rate_medium.wav,22,0.094897377,0.467051501,0.456552888,0.187778152,1.125143348,0.159644686,-0.072757452,1,100.75,9,M,medium,x-loud,medium,106.57147499031012,30.511937076254743,2.4271655328798185,222.4817354584353,1_M_intensity_x-loud_pitch_medium_rate_medium,1_M_intensity_x-loud_pitch_medium_rate_medium.wav
238,238,238,238,238,238,238,37,2_F_intensity_x-loud_pitch_high_rate_medium.wav,23,0.887612526,1.14814813,0.321929587,-0.109130051,1.125143348,-0.075626656,0.887612526,2,92.29,9,F,high,x-loud,medium,204.19179318011808,36.72469794395928,2.7667573696145125,195.1743242578721,2_F_intensity_x-loud_pitch_high_rate_medium,2_F_intensity_x-loud_pitch_high_rate_medium.wav
